linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
4197,3934.0,3935.2,2025-06-16 10:49:32,2025-06-16 10:51:02,GTERI,GTERI,ok,1.199999999999818
4198,3935.2,3935.5,2025-06-16 10:51:02,2025-06-16 10:51:22,GTERI,GTERI,ok,0.3000000000001819
4200,3935.5,3935.6,2025-06-16 10:51:22,2025-06-16 10:51:56,GTERI,GTERI,ok,0.09999999999990905
4201,3935.6,3935.7,2025-06-16 10:51:56,2025-06-16 10:52:03,GTERI,GTERI,ok,0.09999999999990905
4202,3935.7,3935.8,2025-06-16 10:52:03,2025-06-16 10:52:08,GTERI,GTERI,ok,0.1000000000003638
4203,3935.8,3935.8,2025-06-16 10:52:08,2025-06-16 10:52:11,GTERI,GTERI,ok,0.0
4204,3935.8,3936.0,2025-06-16 10:52:11,2025-06-16 10:52:39,GTERI,GTERI,ok,0.1999999999998181
4205,3936.0,3936.1,2025-06-16 10:52:39,2025-06-16 10:52:53,GTERI,GTERI,ok,0.09999999999990905
4206,3936.1,3936.4,2025-06-16 10:52:53,2025-06-16 10:53:17,GTERI,GTERI,ok,0.3000000000001819
4208,3936.4,3936.9,2025-06-16 10:53:17,2025-06-16 10:54:22,GTERI,GTERI,ok,0.5
4209,3936.9,3937.3,2025-06-16 10:54:22,2025-06-16 10:54:57,GTERI,GTERI,ok,0.40000000000009095
4210,3937.3,3937.4,2025-06-16 10:54:57,2025-06-16 10:55:02,GTERI,GTERI,ok,0.09999999999990905
4212,3937.4,3937.8,2025-06-16 10:55:02,2025-06-16 10:55:31,GTERI,GTERI,ok,0.40000000000009095
4213,3937.8,3937.9,2025-06-16 10:55:31,2025-06-16 10:55:59,GTERI,GTERI,ok,0.09999999999990905
4214,3937.9,3938.1,2025-06-16 10:55:59,2025-06-16 10:56:19,GTERI,GTERI,ok,0.1999999999998181
4215,3938.1,3938.2,2025-06-16 10:56:19,2025-06-16 10:57:22,GTERI,GTERI,ok,0.09999999999990905
4217,3938.2,3938.7,2025-06-16 10:57:22,2025-06-16 10:57:58,GTERI,GTERI,ok,0.5
4218,3938.7,3939.0,2025-06-16 10:57:58,2025-06-16 10:58:24,GTERI,GTERI,ok,0.3000000000001819
4219,3939.0,3939.4,2025-06-16 10:58:24,2025-06-16 10:59:16,GTERI,GTERI,ok,0.40000000000009095
4220,3939.4,3939.5,2025-06-16 10:59:16,2025-06-16 10:59:29,GTERI,GTERI,ok,0.09999999999990905
4222,3939.5,3940.2,2025-06-16 10:59:29,2025-06-16 11:00:22,GTERI,GTERI,ok,0.6999999999998181
4223,3940.2,3940.5,2025-06-16 11:00:22,2025-06-16 11:01:06,GTERI,GTERI,ok,0.3000000000001819
4225,3940.5,3941.3,2025-06-16 11:01:06,2025-06-16 11:02:38,GTERI,GTERI,ok,0.8000000000001819
4226,3941.3,3941.5,2025-06-16 11:02:38,2025-06-16 11:02:53,GTERI,GTERI,ok,0.1999999999998181
4227,3941.5,3941.8,2025-06-16 11:02:53,2025-06-16 11:03:08,GTERI,GTERI,ok,0.3000000000001819
4228,3941.8,3941.9,2025-06-16 11:03:08,2025-06-16 11:03:15,GTERI,GTERI,ok,0.09999999999990905
4229,3941.9,3941.9,2025-06-16 11:03:15,2025-06-16 11:03:22,GTERI,GTERI,ok,0.0
4230,3941.9,3942.0,2025-06-16 11:03:22,2025-06-16 11:03:25,GTERI,GTERI,ok,0.09999999999990905
4232,3942.0,3942.2,2025-06-16 11:03:25,2025-06-16 11:04:20,GTERI,GTERI,ok,0.1999999999998181
4233,3942.2,3942.4,2025-06-16 11:04:20,2025-06-16 11:04:39,GTERI,GTERI,ok,0.20000000000027285
4234,3942.4,3942.6,2025-06-16 11:04:39,2025-06-16 11:04:51,GTERI,GTERI,ok,0.1999999999998181
4235,3942.6,3942.6,2025-06-16 11:04:51,2025-06-16 11:04:52,GTERI,GTERI,ok,0.0
4236,3942.6,3942.7,2025-06-16 11:04:52,2025-06-16 11:05:03,GTERI,GTERI,ok,0.09999999999990905
4237,3942.7,3942.8,2025-06-16 11:05:03,2025-06-16 11:05:28,GTERI,GTERI,ok,0.1000000000003638
4239,3942.8,3943.1,2025-06-16 11:05:28,2025-06-16 11:06:04,GTERI,GTERI,ok,0.29999999999972715
4240,3943.1,3943.2,2025-06-16 11:06:04,2025-06-16 11:06:06,GTERI,GTERI,ok,0.09999999999990905
4241,3943.2,3943.3,2025-06-16 11:06:06,2025-06-16 11:06:22,GTERI,GTERI,ok,0.1000000000003638
4242,3943.3,3943.3,2025-06-16 11:06:22,2025-06-16 11:06:24,GTERI,GTERI,ok,0.0
4243,3943.3,3943.3,2025-06-16 11:06:24,2025-06-16 11:06:26,GTERI,GTERI,ok,0.0
4244,3943.3,3943.3,2025-06-16 11:06:26,2025-06-16 11:06:27,GTERI,GTERI,ok,0.0
4245,3943.3,3943.8,2025-06-16 11:06:27,2025-06-16 11:07:14,GTERI,GTERI,ok,0.5
4246,3943.8,3943.8,2025-06-16 11:07:14,2025-06-16 11:07:15,GTERI,GTERI,ok,0.0
4247,3943.8,3943.8,2025-06-16 11:07:15,2025-06-16 11:07:17,GTERI,GTERI,ok,0.0
4248,3943.8,3943.8,2025-06-16 11:07:17,2025-06-16 11:07:19,GTERI,GTERI,ok,0.0
4250,3943.8,3944.2,2025-06-16 11:07:19,2025-06-16 11:08:12,GTERI,GTERI,ok,0.3999999999996362
4251,3944.2,3944.2,2025-06-16 11:08:12,2025-06-16 11:08:13,GTERI,GTERI,ok,0.0
4252,3944.2,3944.3,2025-06-16 11:08:13,2025-06-16 11:08:26,GTERI,GTERI,ok,0.1000000000003638
4253,3944.3,3944.3,2025-06-16 11:08:26,2025-06-16 11:08:30,GTERI,GTERI,ok,0.0
4254,3944.3,3944.4,2025-06-16 11:08:30,2025-06-16 11:08:34,GTERI,GTERI,ok,0.09999999999990905
4255,3944.4,3944.7,2025-06-16 11:08:34,2025-06-16 11:09:09,GTERI,GTERI,ok,0.29999999999972715
4256,3944.7,3944.8,2025-06-16 11:09:09,2025-06-16 11:09:14,GTERI,GTERI,ok,0.1000000000003638
4257,3944.8,3944.8,2025-06-16 11:09:14,2025-06-16 11:09:22,GTERI,GTERI,ok,0.0
4259,3944.8,3944.9,2025-06-16 11:09:22,2025-06-16 11:09:35,GTERI,GTERI,ok,0.09999999999990905
4260,3944.9,3944.9,2025-06-16 11:09:35,2025-06-16 11:09:57,GTERI,GTERI,ok,0.0
4261,3944.9,3945.0,2025-06-16 11:09:57,2025-06-16 11:10:58,GTERI,GTERI,ok,0.09999999999990905
4262,3945.0,3945.0,2025-06-16 11:10:58,2025-06-16 11:11:00,GTERI,GTERI,ok,0.0
4263,3945.0,3945.0,2025-06-16 11:11:00,2025-06-16 11:11:01,GTERI,GTERI,ok,0.0
4265,3945.0,3945.7,2025-06-16 11:11:01,2025-06-16 11:12:05,GTERI,GTERI,ok,0.6999999999998181
4266,3945.7,3945.7,2025-06-16 11:12:05,2025-06-16 11:12:06,GTERI,GTERI,ok,0.0
4267,3945.7,3945.7,2025-06-16 11:12:06,2025-06-16 11:12:07,GTERI,GTERI,ok,0.0
4268,3945.7,3945.7,2025-06-16 11:12:07,2025-06-16 11:12:08,GTERI,GTERI,ok,0.0
4269,3945.7,3945.7,2025-06-16 11:12:08,2025-06-16 11:12:09,GTERI,GTERI,ok,0.0
4270,3945.7,3945.8,2025-06-16 11:12:09,2025-06-16 11:12:22,GTERI,GTERI,ok,0.1000000000003638
4271,3945.8,3945.8,2025-06-16 11:12:22,2025-06-16 11:12:27,GTERI,GTERI,ok,0.0
4272,3945.8,3945.8,2025-06-16 11:12:27,2025-06-16 11:12:31,GTERI,GTERI,ok,0.0
4273,3945.8,3945.9,2025-06-16 11:12:31,2025-06-16 11:12:43,GTERI,GTERI,ok,0.09999999999990905
4274,3945.9,3945.9,2025-06-16 11:12:43,2025-06-16 11:12:46,GTERI,GTERI,ok,0.0
4275,3945.9,3945.9,2025-06-16 11:12:46,2025-06-16 11:12:49,GTERI,GTERI,ok,0.0
4276,3945.9,3945.9,2025-06-16 11:12:49,2025-06-16 11:12:51,GTERI,GTERI,ok,0.0
4277,3945.9,3945.9,2025-06-16 11:12:51,2025-06-16 11:12:53,GTERI,GTERI,ok,0.0
4278,3945.9,3945.9,2025-06-16 11:12:53,2025-06-16 11:13:23,GTERI,GTIGF,ok,0.0
4279,3945.9,3945.9,2025-06-16 11:13:23,2025-06-16 11:13:23,GTIGF,GTSTT,ok,0.0
4280,3945.9,3945.9,2025-06-16 11:13:23,2025-06-16 11:13:23,GTSTT,GTERI,ok,0.0
4281,3945.9,3945.9,2025-06-16 11:13:23,2025-06-16 11:13:23,GTERI,GTIGL,ok,0.0
4283,3945.9,3945.9,2025-06-16 11:13:23,2025-06-16 11:14:15,GTIGL,GTSTT,ok,0.0
4313,3945.9,3945.9,2025-06-16 11:14:15,2025-06-16 12:13:19,GTSTT,GTERI,ok,0.0
4342,3945.9,3945.9,2025-06-16 12:13:19,2025-06-16 13:08:28,GTERI,GTIGN,ok,0.0
4343,3945.9,3945.9,2025-06-16 13:08:28,2025-06-16 13:08:28,GTIGN,GTSTT,ok,0.0
4344,3945.9,3945.9,2025-06-16 13:08:28,2025-06-16 13:08:29,GTSTT,GTIGF,ok,0.0
4345,3945.9,3945.9,2025-06-16 13:08:29,2025-06-16 13:08:29,GTIGF,GTSTT,ok,0.0
4346,3945.9,3945.9,2025-06-16 13:08:29,2025-06-16 13:08:30,GTSTT,GTIGN,ok,0.0
4347,3945.9,3945.9,2025-06-16 13:08:30,2025-06-16 13:08:30,GTIGN,GTSTT,ok,0.0
4348,3945.9,3945.9,2025-06-16 13:08:30,2025-06-16 13:08:43,GTSTT,GTERI,ok,0.0
4349,3945.9,3945.9,2025-06-16 13:08:43,2025-06-16 13:08:43,GTERI,GTIGL,ok,0.0
4350,3945.9,3945.9,2025-06-16 13:08:43,2025-06-16 13:08:43,GTIGL,GTIGL,ok,0.0
4351,3945.9,3945.9,2025-06-16 13:08:43,2025-06-16 13:08:43,GTIGL,GTIGL,ok,0.0
4352,3945.9,3945.9,2025-06-16 13:08:43,2025-06-16 13:08:56,GTIGL,GTERI,ok,0.0
4354,3945.9,3945.9,2025-06-16 13:08:56,2025-06-16 13:09:56,GTERI,GTERI,ok,0.0
4355,3945.9,3946.0,2025-06-16 13:09:56,2025-06-16 13:10:48,GTERI,GTERI,ok,0.09999999999990905
4356,3946.0,3946.0,2025-06-16 13:10:48,2025-06-16 13:10:53,GTERI,GTERI,ok,0.0
4357,3946.0,3946.0,2025-06-16 13:10:53,2025-06-16 13:10:57,GTERI,GTERI,ok,0.0
4358,3946.0,3946.2,2025-06-16 13:10:57,2025-06-16 13:11:13,GTERI,GTERI,ok,0.1999999999998181
4359,3946.2,3946.3,2025-06-16 13:11:13,2025-06-16 13:11:35,GTERI,GTERI,ok,0.1000000000003638
4360,3946.3,3946.3,2025-06-16 13:11:35,2025-06-16 13:11:37,GTERI,GTERI,ok,0.0
4362,3946.3,3946.3,2025-06-16 13:11:37,2025-06-16 13:11:39,GTERI,GTERI,ok,0.0
4363,3946.3,3946.3,2025-06-16 13:11:39,2025-06-16 13:11:41,GTERI,GTERI,ok,0.0
4364,3946.3,3946.4,2025-06-16 13:11:41,2025-06-16 13:11:52,GTERI,GTERI,ok,0.09999999999990905
4365,3946.4,3946.4,2025-06-16 13:11:52,2025-06-16 13:12:12,GTERI,GTERI,ok,0.0
4366,3946.4,3946.5,2025-06-16 13:12:12,2025-06-16 13:12:18,GTERI,GTERI,ok,0.09999999999990905
4367,3946.5,3946.5,2025-06-16 13:12:18,2025-06-16 13:12:24,GTERI,GTERI,ok,0.0
4368,3946.5,3946.7,2025-06-16 13:12:24,2025-06-16 13:12:50,GTERI,GTERI,ok,0.1999999999998181
4369,3946.7,3947.1,2025-06-16 13:12:50,2025-06-16 13:13:17,GTERI,GTERI,ok,0.40000000000009095
4370,3947.1,3947.2,2025-06-16 13:13:17,2025-06-16 13:13:22,GTERI,GTERI,ok,0.09999999999990905
4371,3947.2,3947.2,2025-06-16 13:13:22,2025-06-16 13:13:22,GTERI,GTERI,ok,0.0
4373,3947.2,3947.3,2025-06-16 13:13:22,2025-06-16 13:13:39,GTERI,GTERI,ok,0.1000000000003638
4374,3947.3,3947.4,2025-06-16 13:13:39,2025-06-16 13:13:44,GTERI,GTERI,ok,0.09999999999990905
4375,3947.4,3947.4,2025-06-16 13:13:44,2025-06-16 13:13:46,GTERI,GTERI,ok,0.0
4376,3947.4,3947.5,2025-06-16 13:13:46,2025-06-16 13:13:52,GTERI,GTERI,ok,0.09999999999990905
4377,3947.5,3948.0,2025-06-16 13:13:52,2025-06-16 13:14:35,GTERI,GTERI,ok,0.5
4379,3948.0,3949.4,2025-06-16 13:14:35,2025-06-16 13:17:35,GTERI,GTERI,ok,1.400000000000091
4381,3949.4,3950.0,2025-06-16 13:17:35,2025-06-16 13:19:09,GTERI,GTERI,ok,0.599999999999909
4382,3950.0,3950.1,2025-06-16 13:19:09,2025-06-16 13:19:13,GTERI,GTERI,ok,0.09999999999990905
4383,3950.1,3950.1,2025-06-16 13:19:13,2025-06-16 13:19:31,GTERI,GTERI,ok,0.0
4385,3950.1,3950.3,2025-06-16 13:19:31,2025-06-16 13:19:50,GTERI,GTERI,ok,0.20000000000027285
4386,3950.3,3950.6,2025-06-16 13:19:50,2025-06-16 13:20:16,GTERI,GTERI,ok,0.29999999999972715
4387,3950.6,3950.8,2025-06-16 13:20:16,2025-06-16 13:20:35,GTERI,GTERI,ok,0.20000000000027285
4388,3950.8,3951.1,2025-06-16 13:20:35,2025-06-16 13:20:58,GTERI,GTERI,ok,0.29999999999972715
4389,3951.1,3951.5,2025-06-16 13:20:58,2025-06-16 13:21:22,GTERI,GTERI,ok,0.40000000000009095
4391,3951.5,3951.8,2025-06-16 13:21:22,2025-06-16 13:21:44,GTERI,GTERI,ok,0.3000000000001819
4392,3951.8,3951.9,2025-06-16 13:21:44,2025-06-16 13:21:50,GTERI,GTERI,ok,0.09999999999990905
4393,3951.9,3951.9,2025-06-16 13:21:50,2025-06-16 13:21:53,GTERI,GTERI,ok,0.0
4394,3951.9,3951.9,2025-06-16 13:21:53,2025-06-16 13:21:55,GTERI,GTERI,ok,0.0
4395,3951.9,3952.0,2025-06-16 13:21:55,2025-06-16 13:22:01,GTERI,GTERI,ok,0.09999999999990905
4396,3952.0,3952.4,2025-06-16 13:22:01,2025-06-16 13:22:51,GTERI,GTERI,ok,0.40000000000009095
4397,3952.4,3952.9,2025-06-16 13:22:51,2025-06-16 13:23:32,GTERI,GTERI,ok,0.5
4398,3952.9,3952.9,2025-06-16 13:23:32,2025-06-16 13:23:35,GTERI,GTERI,ok,0.0
4400,3952.9,3953.2,2025-06-16 13:23:35,2025-06-16 13:24:43,GTERI,GTERI,ok,0.29999999999972715
4401,3953.2,3953.3,2025-06-16 13:24:43,2025-06-16 13:24:52,GTERI,GTERI,ok,0.1000000000003638
4402,3953.3,3953.4,2025-06-16 13:24:52,2025-06-16 13:25:02,GTERI,GTERI,ok,0.09999999999990905
4403,3953.4,3953.5,2025-06-16 13:25:02,2025-06-16 13:25:14,GTERI,GTERI,ok,0.09999999999990905
4404,3953.5,3953.5,2025-06-16 13:25:14,2025-06-16 13:25:17,GTERI,GTERI,ok,0.0
4405,3953.5,3953.5,2025-06-16 13:25:17,2025-06-16 13:25:24,GTERI,GTERI,ok,0.0
4406,3953.5,3953.6,2025-06-16 13:25:24,2025-06-16 13:25:28,GTERI,GTERI,ok,0.09999999999990905
4408,3953.6,3953.6,2025-06-16 13:25:28,2025-06-16 13:25:30,GTERI,GTERI,ok,0.0
4409,3953.6,3953.6,2025-06-16 13:25:30,2025-06-16 13:25:32,GTERI,GTERI,ok,0.0
4410,3953.6,3954.0,2025-06-16 13:25:32,2025-06-16 13:26:01,GTERI,GTERI,ok,0.40000000000009095
4411,3954.0,3954.1,2025-06-16 13:26:01,2025-06-16 13:26:10,GTERI,GTERI,ok,0.09999999999990905
4412,3954.1,3954.3,2025-06-16 13:26:10,2025-06-16 13:26:35,GTERI,GTERI,ok,0.20000000000027285
4414,3954.3,3955.2,2025-06-16 13:26:35,2025-06-16 13:27:58,GTERI,GTERI,ok,0.8999999999996362
4415,3955.2,3955.2,2025-06-16 13:27:58,2025-06-16 13:28:04,GTERI,GTERI,ok,0.0
4416,3955.2,3955.3,2025-06-16 13:28:04,2025-06-16 13:28:17,GTERI,GTERI,ok,0.1000000000003638
4417,3955.3,3955.3,2025-06-16 13:28:17,2025-06-16 13:28:20,GTERI,GTERI,ok,0.0
4418,3955.3,3955.4,2025-06-16 13:28:20,2025-06-16 13:28:29,GTERI,GTERI,ok,0.09999999999990905
4419,3955.4,3955.4,2025-06-16 13:28:29,2025-06-16 13:28:49,GTERI,GTERI,ok,0.0
4420,3955.4,3955.4,2025-06-16 13:28:49,2025-06-16 13:28:54,GTERI,GTERI,ok,0.0
4421,3955.4,3955.4,2025-06-16 13:28:54,2025-06-16 13:29:24,GTERI,GTIGF,ok,0.0
4422,3955.4,3955.4,2025-06-16 13:29:24,2025-06-16 13:29:24,GTIGF,GTSTT,ok,0.0
4423,3955.4,3955.4,2025-06-16 13:29:24,2025-06-16 13:29:24,GTSTT,GTERI,ok,0.0
4424,3955.4,3955.4,2025-06-16 13:29:24,2025-06-16 13:29:25,GTERI,GTIGL,ok,0.0
4426,3955.4,3955.4,2025-06-16 13:29:25,2025-06-16 13:30:18,GTIGL,GTSTT,ok,0.0
4456,3955.4,3955.4,2025-06-16 13:30:18,2025-06-16 14:29:20,GTSTT,GTERI,ok,0.0
4487,3955.4,3955.4,2025-06-16 14:29:20,2025-06-16 15:29:20,GTERI,GTERI,ok,0.0
4519,3955.4,3955.4,2025-06-16 15:29:20,2025-06-16 16:29:20,GTERI,GTERI,ok,0.0
4550,3955.4,3955.4,2025-06-16 16:29:20,2025-06-16 17:29:20,GTERI,GTERI,ok,0.0
4581,3955.4,3955.4,2025-06-16 17:29:20,2025-06-16 18:29:20,GTERI,GTERI,ok,0.0
4612,3955.4,3955.4,2025-06-16 18:29:20,2025-06-16 19:29:20,GTERI,GTERI,ok,0.0
4643,3955.4,3955.4,2025-06-16 19:29:20,2025-06-16 20:29:20,GTERI,GTERI,ok,0.0
4674,3955.4,3955.4,2025-06-16 20:29:20,2025-06-16 21:29:20,GTERI,GTERI,ok,0.0
4705,3955.4,3955.4,2025-06-16 21:29:20,2025-06-16 22:29:20,GTERI,GTERI,ok,0.0
4736,3955.4,3955.4,2025-06-16 22:29:20,2025-06-16 23:29:20,GTERI,GTERI,ok,0.0
4767,3955.4,3955.4,2025-06-16 23:29:20,2025-06-17 00:29:20,GTERI,GTERI,ok,0.0
4798,3955.4,3955.4,2025-06-17 00:29:20,2025-06-17 01:29:20,GTERI,GTERI,ok,0.0
4829,3955.4,3955.4,2025-06-17 01:29:20,2025-06-17 02:29:20,GTERI,GTERI,ok,0.0
4860,3955.4,3955.4,2025-06-17 02:29:20,2025-06-17 03:29:20,GTERI,GTERI,ok,0.0
4891,3955.4,3955.4,2025-06-17 03:29:20,2025-06-17 04:29:20,GTERI,GTERI,ok,0.0
4922,3955.4,3955.4,2025-06-17 04:29:20,2025-06-17 05:29:20,GTERI,GTERI,ok,0.0
4953,3955.4,3955.4,2025-06-17 05:29:20,2025-06-17 06:29:20,GTERI,GTERI,ok,0.0
4984,3955.4,3955.4,2025-06-17 06:29:20,2025-06-17 07:29:20,GTERI,GTERI,ok,0.0
5015,3955.4,3955.4,2025-06-17 07:29:20,2025-06-17 08:29:20,GTERI,GTERI,ok,0.0
5046,3955.4,3955.4,2025-06-17 08:29:20,2025-06-17 09:29:20,GTERI,GTERI,ok,0.0
5077,3955.4,3955.4,2025-06-17 09:29:20,2025-06-17 10:29:20,GTERI,GTERI,ok,0.0
5108,3955.4,3955.4,2025-06-17 10:29:20,2025-06-17 11:29:20,GTERI,GTERI,ok,0.0
5139,3955.4,3955.4,2025-06-17 11:29:20,2025-06-17 12:29:20,GTERI,GTERI,ok,0.0
5170,3955.4,3955.4,2025-06-17 12:29:20,2025-06-17 13:29:20,GTERI,GTERI,ok,0.0
5201,3955.4,3955.4,2025-06-17 13:29:20,2025-06-17 14:29:20,GTERI,GTERI,ok,0.0
5232,3955.4,3955.4,2025-06-17 14:29:20,2025-06-17 15:29:20,GTERI,GTERI,ok,0.0
5263,3955.4,3955.4,2025-06-17 15:29:20,2025-06-17 16:29:20,GTERI,GTERI,ok,0.0
5293,3955.4,3955.4,2025-06-17 16:29:20,2025-06-17 17:29:20,GTERI,GTERI,ok,0.0
5324,3955.4,3955.4,2025-06-17 17:29:20,2025-06-17 18:29:20,GTERI,GTERI,ok,0.0
5355,3955.4,3955.4,2025-06-17 18:29:20,2025-06-17 19:29:20,GTERI,GTERI,ok,0.0
5386,3955.4,3955.4,2025-06-17 19:29:20,2025-06-17 20:29:20,GTERI,GTERI,ok,0.0
5418,3955.4,3955.4,2025-06-17 20:29:20,2025-06-17 21:29:20,GTERI,GTERI,ok,0.0
5449,3955.4,3955.4,2025-06-17 21:29:20,2025-06-17 22:29:20,GTERI,GTERI,ok,0.0
5480,3955.4,3955.4,2025-06-17 22:29:20,2025-06-17 23:29:20,GTERI,GTERI,ok,0.0
5511,3955.4,3955.4,2025-06-17 23:29:20,2025-06-18 00:29:20,GTERI,GTERI,ok,0.0
5542,3955.4,3955.4,2025-06-18 00:29:20,2025-06-18 01:29:20,GTERI,GTERI,ok,0.0
5573,3955.4,3955.4,2025-06-18 01:29:20,2025-06-18 02:29:20,GTERI,GTERI,ok,0.0
5596,3955.4,3955.4,2025-06-18 02:29:20,2025-06-18 03:11:56,GTERI,GTPDP,ok,0.0
5605,3955.4,3955.4,2025-06-18 03:11:56,2025-06-18 03:29:20,GTPDP,GTERI,ok,0.0
5636,3955.4,3955.4,2025-06-18 03:29:20,2025-06-18 04:29:20,GTERI,GTERI,ok,0.0
5667,3955.4,3955.4,2025-06-18 04:29:20,2025-06-18 05:29:20,GTERI,GTERI,ok,0.0
5698,3955.4,3955.4,2025-06-18 05:29:20,2025-06-18 06:29:20,GTERI,GTERI,ok,0.0
5729,3955.4,3955.4,2025-06-18 06:29:20,2025-06-18 07:29:20,GTERI,GTERI,ok,0.0
5760,3955.4,3955.4,2025-06-18 07:29:20,2025-06-18 08:29:20,GTERI,GTERI,ok,0.0
5791,3955.4,3955.4,2025-06-18 08:29:20,2025-06-18 09:29:20,GTERI,GTERI,ok,0.0
5822,3955.4,3955.4,2025-06-18 09:29:20,2025-06-18 10:29:20,GTERI,GTERI,ok,0.0
5853,3955.4,3955.4,2025-06-18 10:29:20,2025-06-18 11:29:20,GTERI,GTERI,ok,0.0
5884,3955.4,3955.4,2025-06-18 11:29:20,2025-06-18 12:29:20,GTERI,GTERI,ok,0.0
5915,3955.4,3955.4,2025-06-18 12:29:20,2025-06-18 13:29:20,GTERI,GTERI,ok,0.0
5946,3955.4,3955.4,2025-06-18 13:29:20,2025-06-18 14:29:20,GTERI,GTERI,ok,0.0
5977,3955.4,3955.4,2025-06-18 14:29:20,2025-06-18 15:29:20,GTERI,GTERI,ok,0.0
6008,3955.4,3955.4,2025-06-18 15:29:20,2025-06-18 16:29:20,GTERI,GTERI,ok,0.0
6039,3955.4,3955.4,2025-06-18 16:29:20,2025-06-18 17:29:20,GTERI,GTERI,ok,0.0
6070,3955.4,3955.4,2025-06-18 17:29:20,2025-06-18 18:29:20,GTERI,GTERI,ok,0.0
6101,3955.4,3955.4,2025-06-18 18:29:20,2025-06-18 19:29:20,GTERI,GTERI,ok,0.0
6132,3955.4,3955.4,2025-06-18 19:29:20,2025-06-18 20:29:20,GTERI,GTERI,ok,0.0
6162,3955.4,3955.4,2025-06-18 20:29:20,2025-06-18 21:29:20,GTERI,GTERI,ok,0.0
6193,3955.4,3955.4,2025-06-18 21:29:20,2025-06-18 22:29:20,GTERI,GTERI,ok,0.0
6224,3955.4,3955.4,2025-06-18 22:29:20,2025-06-18 23:29:20,GTERI,GTERI,ok,0.0
6255,3955.4,3955.4,2025-06-18 23:29:20,2025-06-19 00:29:20,GTERI,GTERI,ok,0.0
6286,3955.4,3955.4,2025-06-19 00:29:20,2025-06-19 01:29:20,GTERI,GTERI,ok,0.0
6317,3955.4,3955.4,2025-06-19 01:29:20,2025-06-19 02:29:20,GTERI,GTERI,ok,0.0
6348,3955.4,3955.4,2025-06-19 02:29:20,2025-06-19 03:29:20,GTERI,GTERI,ok,0.0
6379,3955.4,3955.4,2025-06-19 03:29:20,2025-06-19 04:29:20,GTERI,GTERI,ok,0.0
6410,3955.4,3955.4,2025-06-19 04:29:20,2025-06-19 05:29:20,GTERI,GTERI,ok,0.0
6441,3955.4,3955.4,2025-06-19 05:29:20,2025-06-19 06:29:20,GTERI,GTERI,ok,0.0
6472,3955.4,3955.4,2025-06-19 06:29:20,2025-06-19 07:29:20,GTERI,GTERI,ok,0.0
6503,3955.4,3955.4,2025-06-19 07:29:20,2025-06-19 08:29:20,GTERI,GTERI,ok,0.0
6534,3955.4,3955.4,2025-06-19 08:29:20,2025-06-19 09:29:20,GTERI,GTERI,ok,0.0
6565,3955.4,3955.4,2025-06-19 09:29:20,2025-06-19 10:29:20,GTERI,GTERI,ok,0.0
6596,3955.4,3955.4,2025-06-19 10:29:20,2025-06-19 11:29:20,GTERI,GTERI,ok,0.0
6627,3955.4,3955.4,2025-06-19 11:29:20,2025-06-19 12:29:23,GTERI,GTERI,ok,0.0
6658,3955.4,3955.4,2025-06-19 12:29:23,2025-06-19 13:29:21,GTERI,GTERI,ok,0.0
6690,3955.4,3955.4,2025-06-19 13:29:21,2025-06-19 14:29:21,GTERI,GTERI,ok,0.0
6721,3955.4,3955.4,2025-06-19 14:29:21,2025-06-19 15:29:21,GTERI,GTERI,ok,0.0
6752,3955.4,3955.4,2025-06-19 15:29:21,2025-06-19 16:29:21,GTERI,GTERI,ok,0.0
6783,3955.4,3955.4,2025-06-19 16:29:21,2025-06-19 17:29:21,GTERI,GTERI,ok,0.0
6814,3955.4,3955.4,2025-06-19 17:29:21,2025-06-19 18:29:21,GTERI,GTERI,ok,0.0
6845,3955.4,3955.4,2025-06-19 18:29:21,2025-06-19 19:29:21,GTERI,GTERI,ok,0.0
6876,3955.4,3955.4,2025-06-19 19:29:21,2025-06-19 20:29:21,GTERI,GTERI,ok,0.0
6907,3955.4,3955.4,2025-06-19 20:29:21,2025-06-19 21:29:21,GTERI,GTERI,ok,0.0
6938,3955.4,3955.4,2025-06-19 21:29:21,2025-06-19 22:29:21,GTERI,GTERI,ok,0.0
6969,3955.4,3955.4,2025-06-19 22:29:21,2025-06-19 23:29:21,GTERI,GTERI,ok,0.0
7000,3955.4,3955.4,2025-06-19 23:29:21,2025-06-20 00:29:21,GTERI,GTERI,ok,0.0
7031,3955.4,3955.4,2025-06-20 00:29:21,2025-06-20 01:29:21,GTERI,GTERI,ok,0.0
7062,3955.4,3955.4,2025-06-20 01:29:21,2025-06-20 02:29:21,GTERI,GTERI,ok,0.0
7084,3955.4,3955.4,2025-06-20 02:29:21,2025-06-20 03:11:01,GTERI,GTPDP,ok,0.0
7093,3955.4,3955.4,2025-06-20 03:11:01,2025-06-20 03:29:21,GTPDP,GTERI,ok,0.0
7124,3955.4,3955.4,2025-06-20 03:29:21,2025-06-20 04:29:21,GTERI,GTERI,ok,0.0
7155,3955.4,3955.4,2025-06-20 04:29:21,2025-06-20 05:29:21,GTERI,GTERI,ok,0.0
7186,3955.4,3955.4,2025-06-20 05:29:21,2025-06-20 06:29:21,GTERI,GTERI,ok,0.0
