linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,sequencia_anterior,sequencia_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
4872,487.5,487.8,2025-06-16 18:21:25,2025-06-16 18:24:25,6972.0,6974.0,GTERI,GTERI,ok,0.30000000000001137
4875,487.8,488.2,2025-06-16 18:24:25,2025-06-16 18:27:01,6974.0,6977.0,GTERI,GTERI,ok,0.39999999999997726
4876,488.2,488.3,2025-06-16 18:27:01,2025-06-16 18:27:25,6977.0,6978.0,GTERI,GTERI,ok,0.10000000000002274
4878,488.3,488.6,2025-06-16 18:27:25,2025-06-16 18:30:25,6978.0,6980.0,GTERI,GTERI,ok,0.30000000000001137
4879,488.6,488.6,2025-06-16 18:30:25,2025-06-16 18:30:47,6980.0,6981.0,GTERI,GTERI,ok,0.0
4881,488.6,488.7,2025-06-16 18:30:47,2025-06-16 18:30:53,6981.0,6983.0,GTERI,GTERI,ok,0.0999999999999659
4882,488.7,488.7,2025-06-16 18:30:53,2025-06-16 18:30:55,6983.0,6984.0,GTERI,GTERI,ok,0.0
4883,488.7,488.7,2025-06-16 18:30:55,2025-06-16 18:30:57,6984.0,6985.0,GTERI,GTERI,ok,0.0
4884,488.7,489.2,2025-06-16 18:30:57,2025-06-16 18:32:02,6985.0,6986.0,GTERI,GTERI,ok,0.5
4885,489.2,489.2,2025-06-16 18:32:02,2025-06-16 18:32:04,6986.0,6987.0,GTERI,GTERI,ok,0.0
4886,489.2,489.2,2025-06-16 18:32:04,2025-06-16 18:32:06,6987.0,6988.0,GTERI,GTERI,ok,0.0
4887,489.2,489.2,2025-06-16 18:32:06,2025-06-16 18:32:10,6988.0,6989.0,GTERI,GTERI,ok,0.0
4888,489.2,489.3,2025-06-16 18:32:10,2025-06-16 18:32:16,6989.0,6990.0,GTERI,GTERI,ok,0.10000000000002274
4890,489.3,490.0,2025-06-16 18:32:16,2025-06-16 18:33:25,6990.0,6992.0,GTERI,GTERI,ok,0.6999999999999886
4891,490.0,490.0,2025-06-16 18:33:25,2025-06-16 18:33:30,6992.0,6993.0,GTERI,GTERI,ok,0.0
4892,490.0,490.0,2025-06-16 18:33:30,2025-06-16 18:33:31,6993.0,6994.0,GTERI,GTERI,ok,0.0
4893,490.0,490.0,2025-06-16 18:33:31,2025-06-16 18:33:46,6994.0,6995.0,GTERI,GTERI,ok,0.0
4894,490.0,490.0,2025-06-16 18:33:46,2025-06-16 18:33:49,6995.0,6996.0,GTERI,GTERI,ok,0.0
4895,490.0,490.0,2025-06-16 18:33:49,2025-06-16 18:34:08,6996.0,6997.0,GTERI,GTIGF,ok,0.0
4896,490.0,490.0,2025-06-16 18:34:08,2025-06-16 18:34:08,6997.0,6998.0,GTIGF,GTSTT,ok,0.0
4897,490.0,490.0,2025-06-16 18:34:08,2025-06-16 18:34:09,6998.0,6999.0,GTSTT,GTERI,ok,0.0
4898,490.0,490.0,2025-06-16 18:34:09,2025-06-16 18:34:09,6999.0,7000.0,GTERI,GTIGL,ok,0.0
4899,490.0,490.0,2025-06-16 18:34:09,2025-06-16 18:34:43,7000.0,7001.0,GTIGL,GTSTT,ok,0.0
4930,490.0,490.0,2025-06-16 18:34:43,2025-06-16 19:34:04,7001.0,7032.0,GTSTT,GTERI,ok,0.0
4961,490.0,490.0,2025-06-16 19:34:04,2025-06-16 20:34:04,7032.0,7063.0,GTERI,GTERI,ok,0.0
4992,490.0,490.0,2025-06-16 20:34:04,2025-06-16 21:34:04,7063.0,7094.0,GTERI,GTERI,ok,0.0
5000,490.0,490.0,2025-06-16 21:34:04,2025-06-16 21:47:21,7094.0,7102.0,GTERI,GTIGN,ok,0.0
5001,490.0,490.0,2025-06-16 21:47:21,2025-06-16 21:47:21,7102.0,7103.0,GTIGN,GTSTT,ok,0.0
5002,490.0,490.0,2025-06-16 21:47:21,2025-06-16 21:47:30,7103.0,7104.0,GTSTT,GTERI,ok,0.0
5003,490.0,490.0,2025-06-16 21:47:30,2025-06-16 21:47:30,7104.0,7105.0,GTERI,GTIGL,ok,0.0
5004,490.0,490.0,2025-06-16 21:47:30,2025-06-16 21:47:44,7105.0,7106.0,GTIGL,GTERI,ok,0.0
5005,490.0,490.2,2025-06-16 21:47:44,2025-06-16 21:48:01,7106.0,7107.0,GTERI,GTERI,ok,0.19999999999998863
5006,490.2,490.2,2025-06-16 21:48:01,2025-06-16 21:48:02,7107.0,7108.0,GTERI,GTERI,ok,0.0
5007,490.2,490.2,2025-06-16 21:48:02,2025-06-16 21:48:02,7108.0,7108.0,GTERI,GTERI,ok,0.0
5008,490.2,490.2,2025-06-16 21:48:02,2025-06-16 21:48:03,7108.0,7109.0,GTERI,GTERI,ok,0.0
5009,490.2,490.2,2025-06-16 21:48:03,2025-06-16 21:48:05,7109.0,7110.0,GTERI,GTERI,ok,0.0
5010,490.2,491.1,2025-06-16 21:48:05,2025-06-16 21:48:53,7110.0,7111.0,GTERI,GTERI,ok,0.9000000000000341
5011,491.1,491.2,2025-06-16 21:48:53,2025-06-16 21:48:58,7111.0,7112.0,GTERI,GTERI,ok,0.0999999999999659
5012,491.2,491.2,2025-06-16 21:48:58,2025-06-16 21:49:01,7112.0,7113.0,GTERI,GTERI,ok,0.0
5014,491.2,491.6,2025-06-16 21:49:01,2025-06-16 21:49:40,7113.0,7115.0,GTERI,GTERI,ok,0.4000000000000341
5015,491.6,491.7,2025-06-16 21:49:40,2025-06-16 21:49:42,7115.0,7116.0,GTERI,GTERI,ok,0.0999999999999659
5016,491.7,492.4,2025-06-16 21:49:42,2025-06-16 21:50:30,7116.0,7117.0,GTERI,GTERI,ok,0.6999999999999886
5018,492.4,493.5,2025-06-16 21:50:30,2025-06-16 21:51:41,7117.0,7119.0,GTERI,GTERI,ok,1.1000000000000227
5019,493.5,493.5,2025-06-16 21:51:41,2025-06-16 21:51:44,7119.0,7120.0,GTERI,GTERI,ok,0.0
5020,493.5,494.1,2025-06-16 21:51:44,2025-06-16 21:52:18,7120.0,7121.0,GTERI,GTERI,ok,0.6000000000000227
5022,494.1,495.1,2025-06-16 21:52:18,2025-06-16 21:53:30,7121.0,7123.0,GTERI,GTERI,ok,1.0
5024,495.1,497.4,2025-06-16 21:53:30,2025-06-16 21:56:30,7123.0,7125.0,GTERI,GTERI,ok,2.2999999999999545
5025,497.4,497.5,2025-06-16 21:56:30,2025-06-16 21:56:35,7125.0,7126.0,GTERI,GTERI,ok,0.10000000000002274
5027,497.5,498.1,2025-06-16 21:56:35,2025-06-16 21:57:10,7126.0,7128.0,GTERI,GTERI,ok,0.6000000000000227
5028,498.1,498.8,2025-06-16 21:57:10,2025-06-16 21:57:40,7128.0,7129.0,GTERI,GTERI,ok,0.6999999999999886
5029,498.8,499.5,2025-06-16 21:57:40,2025-06-16 21:58:16,7129.0,7130.0,GTERI,GTERI,ok,0.6999999999999886
5031,499.5,500.6,2025-06-16 21:58:16,2025-06-16 21:59:30,7130.0,7132.0,GTERI,GTERI,ok,1.1000000000000227
5032,500.6,500.6,2025-06-16 21:59:30,2025-06-16 21:59:34,7132.0,7133.0,GTERI,GTERI,ok,0.0
5033,500.6,500.6,2025-06-16 21:59:34,2025-06-16 21:59:36,7133.0,7134.0,GTERI,GTERI,ok,0.0
5034,500.6,500.9,2025-06-16 21:59:36,2025-06-16 22:00:07,7134.0,7135.0,GTERI,GTERI,ok,0.2999999999999545
5036,500.9,501.6,2025-06-16 22:00:07,2025-06-16 22:01:24,7135.0,7137.0,GTERI,GTERI,ok,0.7000000000000455
5037,501.6,501.8,2025-06-16 22:01:24,2025-06-16 22:01:47,7137.0,7138.0,GTERI,GTERI,ok,0.19999999999998863
5038,501.8,501.9,2025-06-16 22:01:47,2025-06-16 22:02:05,7138.0,7139.0,GTERI,GTERI,ok,0.0999999999999659
5039,501.9,502.0,2025-06-16 22:02:05,2025-06-16 22:02:18,7139.0,7140.0,GTERI,GTERI,ok,0.10000000000002274
5040,502.0,502.0,2025-06-16 22:02:18,2025-06-16 22:02:30,7140.0,7141.0,GTERI,GTERI,ok,0.0
5041,502.0,502.1,2025-06-16 22:02:30,2025-06-16 22:02:50,7141.0,7142.0,GTERI,GTERI,ok,0.10000000000002274
5043,502.1,502.6,2025-06-16 22:02:50,2025-06-16 22:04:14,7142.0,7144.0,GTERI,GTERI,ok,0.5
5044,502.6,502.9,2025-06-16 22:04:14,2025-06-16 22:04:35,7144.0,7145.0,GTERI,GTERI,ok,0.2999999999999545
5045,502.9,502.9,2025-06-16 22:04:35,2025-06-16 22:04:36,7145.0,7146.0,GTERI,GTERI,ok,0.0
5046,502.9,503.0,2025-06-16 22:04:36,2025-06-16 22:04:48,7146.0,7147.0,GTERI,GTERI,ok,0.10000000000002274
5047,503.0,503.0,2025-06-16 22:04:48,2025-06-16 22:04:50,7147.0,7148.0,GTERI,GTERI,ok,0.0
5048,503.0,503.1,2025-06-16 22:04:50,2025-06-16 22:05:00,7148.0,7149.0,GTERI,GTERI,ok,0.10000000000002274
5049,503.1,503.1,2025-06-16 22:05:00,2025-06-16 22:05:02,7149.0,7150.0,GTERI,GTERI,ok,0.0
5051,503.1,503.1,2025-06-16 22:05:02,2025-06-16 22:05:04,7150.0,7152.0,GTERI,GTERI,ok,0.0
5052,503.1,503.5,2025-06-16 22:05:04,2025-06-16 22:05:30,7152.0,7153.0,GTERI,GTERI,ok,0.39999999999997726
5054,503.5,507.4,2025-06-16 22:05:30,2025-06-16 22:08:30,7153.0,7155.0,GTERI,GTERI,ok,3.8999999999999773
5056,507.4,508.7,2025-06-16 22:08:30,2025-06-16 22:09:22,7155.0,7157.0,GTERI,GTERI,ok,1.3000000000000114
5057,508.7,510.1,2025-06-16 22:09:22,2025-06-16 22:10:23,7157.0,7158.0,GTERI,GTERI,ok,1.400000000000034
5058,510.1,510.3,2025-06-16 22:10:23,2025-06-16 22:10:37,7158.0,7159.0,GTERI,GTERI,ok,0.19999999999998863
5060,510.3,511.3,2025-06-16 22:10:37,2025-06-16 22:11:30,7159.0,7161.0,GTERI,GTERI,ok,1.0
5061,511.3,512.4,2025-06-16 22:11:30,2025-06-16 22:12:31,7161.0,7162.0,GTERI,GTERI,ok,1.099999999999966
5063,512.4,512.8,2025-06-16 22:12:31,2025-06-16 22:13:14,7162.0,7164.0,GTERI,GTERI,ok,0.39999999999997726
5064,512.8,512.8,2025-06-16 22:13:14,2025-06-16 22:13:16,7164.0,7165.0,GTERI,GTERI,ok,0.0
5065,512.8,513.3,2025-06-16 22:13:16,2025-06-16 22:13:55,7165.0,7166.0,GTERI,GTERI,ok,0.5
5066,513.3,513.3,2025-06-16 22:13:55,2025-06-16 22:13:57,7166.0,7167.0,GTERI,GTERI,ok,0.0
5067,513.3,513.4,2025-06-16 22:13:57,2025-06-16 22:14:01,7167.0,7168.0,GTERI,GTERI,ok,0.10000000000002274
5068,513.4,513.4,2025-06-16 22:14:01,2025-06-16 22:14:07,7168.0,7169.0,GTERI,GTERI,ok,0.0
5069,513.4,513.7,2025-06-16 22:14:07,2025-06-16 22:14:30,7169.0,7170.0,GTERI,GTERI,ok,0.3000000000000682
5070,513.7,514.1,2025-06-16 22:14:30,2025-06-16 22:15:01,7170.0,7171.0,GTERI,GTERI,ok,0.39999999999997726
5072,514.1,514.1,2025-06-16 22:15:01,2025-06-16 22:15:04,7171.0,7173.0,GTERI,GTERI,ok,0.0
5073,514.1,514.1,2025-06-16 22:15:04,2025-06-16 22:16:37,7173.0,7174.0,GTERI,GTERI,ok,0.0
5076,514.1,514.1,2025-06-16 22:16:37,2025-06-16 22:16:43,7174.0,7175.0,GTERI,GTERI,ok,0.0
5077,514.1,514.1,2025-06-16 22:16:43,2025-06-16 22:16:49,7175.0,7176.0,GTERI,GTERI,ok,0.0
5078,514.1,514.2,2025-06-16 22:16:49,2025-06-16 22:16:55,7176.0,7177.0,GTERI,GTERI,ok,0.10000000000002274
5079,514.2,514.2,2025-06-16 22:16:55,2025-06-16 22:16:58,7177.0,7178.0,GTERI,GTIGF,ok,0.0
5080,514.2,514.2,2025-06-16 22:16:58,2025-06-16 22:16:58,7178.0,7179.0,GTIGF,GTSTT,ok,0.0
5081,514.2,514.2,2025-06-16 22:16:58,2025-06-16 22:16:59,7179.0,7180.0,GTSTT,GTERI,ok,0.0
5082,514.2,514.2,2025-06-16 22:16:59,2025-06-16 22:16:59,7180.0,7181.0,GTERI,GTIGL,ok,0.0
5075,514.2,514.2,2025-06-16 22:16:59,2025-06-16 22:17:09,7181.0,7183.0,GTIGL,GTPDP,ok,0.0
5083,514.2,514.2,2025-06-16 22:17:09,2025-06-16 22:17:58,7183.0,7184.0,GTPDP,GTSTT,ok,0.0
5113,514.2,514.2,2025-06-16 22:17:58,2025-06-16 23:16:54,7184.0,7214.0,GTSTT,GTERI,ok,0.0
5144,514.2,514.2,2025-06-16 23:16:54,2025-06-17 00:16:54,7214.0,7245.0,GTERI,GTERI,ok,0.0
5175,514.2,514.2,2025-06-17 00:16:54,2025-06-17 01:16:54,7245.0,7276.0,GTERI,GTERI,ok,0.0
5206,514.2,514.2,2025-06-17 01:16:54,2025-06-17 02:16:54,7276.0,7307.0,GTERI,GTERI,ok,0.0
5237,514.2,514.2,2025-06-17 02:16:54,2025-06-17 03:16:54,7307.0,7338.0,GTERI,GTERI,ok,0.0
5268,514.2,514.2,2025-06-17 03:16:54,2025-06-17 04:16:54,7338.0,7369.0,GTERI,GTERI,ok,0.0
5299,514.2,514.2,2025-06-17 04:16:54,2025-06-17 05:16:54,7369.0,7400.0,GTERI,GTERI,ok,0.0
5330,514.2,514.2,2025-06-17 05:16:54,2025-06-17 06:16:54,7400.0,7431.0,GTERI,GTERI,ok,0.0
5334,514.2,514.2,2025-06-17 06:16:54,2025-06-17 06:24:09,7431.0,7435.0,GTERI,GTIGN,ok,0.0
5335,514.2,514.2,2025-06-17 06:24:09,2025-06-17 06:24:09,7435.0,7436.0,GTIGN,GTSTT,ok,0.0
5337,514.2,514.2,2025-06-17 06:24:09,2025-06-17 06:26:37,7436.0,7438.0,GTSTT,GTERI,ok,0.0
5338,514.2,514.2,2025-06-17 06:26:37,2025-06-17 06:26:37,7438.0,7439.0,GTERI,GTIGL,ok,0.0
5340,514.2,514.4,2025-06-17 06:26:37,2025-06-17 06:26:57,7439.0,7441.0,GTIGL,GTERI,ok,0.1999999999999318
5341,514.4,514.4,2025-06-17 06:26:57,2025-06-17 06:26:58,7441.0,7442.0,GTERI,GTERI,ok,0.0
5342,514.4,514.4,2025-06-17 06:26:58,2025-06-17 06:26:59,7442.0,7443.0,GTERI,GTERI,ok,0.0
5343,514.4,514.4,2025-06-17 06:26:59,2025-06-17 06:27:01,7443.0,7444.0,GTERI,GTERI,ok,0.0
5344,514.4,514.5,2025-06-17 06:27:01,2025-06-17 06:27:15,7444.0,7445.0,GTERI,GTERI,ok,0.10000000000002274
5345,514.5,515.3,2025-06-17 06:27:15,2025-06-17 06:27:55,7445.0,7446.0,GTERI,GTERI,ok,0.7999999999999545
5346,515.3,515.4,2025-06-17 06:27:55,2025-06-17 06:28:05,7446.0,7447.0,GTERI,GTERI,ok,0.10000000000002274
5347,515.4,515.8,2025-06-17 06:28:05,2025-06-17 06:28:41,7447.0,7448.0,GTERI,GTERI,ok,0.39999999999997726
5348,515.8,515.8,2025-06-17 06:28:41,2025-06-17 06:28:49,7448.0,7449.0,GTERI,GTERI,ok,0.0
5349,515.8,515.8,2025-06-17 06:28:49,2025-06-17 06:28:51,7449.0,7450.0,GTERI,GTERI,ok,0.0
5351,515.8,517.1,2025-06-17 06:28:51,2025-06-17 06:30:15,7450.0,7452.0,GTERI,GTERI,ok,1.3000000000000682
5353,517.1,517.7,2025-06-17 06:30:15,2025-06-17 06:31:00,7452.0,7454.0,GTERI,GTERI,ok,0.6000000000000227
5354,517.7,517.7,2025-06-17 06:31:00,2025-06-17 06:31:03,7454.0,7455.0,GTERI,GTERI,ok,0.0
5355,517.7,518.2,2025-06-17 06:31:03,2025-06-17 06:32:13,7455.0,7456.0,GTERI,GTERI,ok,0.5
5357,518.2,519.1,2025-06-17 06:32:13,2025-06-17 06:33:15,7456.0,7458.0,GTERI,GTERI,ok,0.8999999999999773
5359,519.1,521.1,2025-06-17 06:33:15,2025-06-17 06:36:15,7458.0,7460.0,GTERI,GTERI,ok,2.0
5360,521.1,521.6,2025-06-17 06:36:15,2025-06-17 06:36:40,7460.0,7461.0,GTERI,GTERI,ok,0.5
5362,521.6,522.2,2025-06-17 06:36:40,2025-06-17 06:37:18,7461.0,7463.0,GTERI,GTERI,ok,0.6000000000000227
5363,522.2,523.2,2025-06-17 06:37:18,2025-06-17 06:38:11,7463.0,7464.0,GTERI,GTERI,ok,1.0
5364,523.2,523.7,2025-06-17 06:38:11,2025-06-17 06:38:35,7464.0,7465.0,GTERI,GTERI,ok,0.5
5366,523.7,524.4,2025-06-17 06:38:35,2025-06-17 06:39:15,7465.0,7467.0,GTERI,GTERI,ok,0.6999999999999318
5367,524.4,524.8,2025-06-17 06:39:15,2025-06-17 06:39:58,7467.0,7468.0,GTERI,GTERI,ok,0.39999999999997726
5368,524.8,524.8,2025-06-17 06:39:58,2025-06-17 06:40:00,7468.0,7469.0,GTERI,GTERI,ok,0.0
5369,524.8,525.1,2025-06-17 06:40:00,2025-06-17 06:40:36,7469.0,7470.0,GTERI,GTERI,ok,0.3000000000000682
5371,525.1,525.8,2025-06-17 06:40:36,2025-06-17 06:41:45,7470.0,7472.0,GTERI,GTERI,ok,0.6999999999999318
5372,525.8,526.0,2025-06-17 06:41:45,2025-06-17 06:42:10,7472.0,7473.0,GTERI,GTERI,ok,0.20000000000004547
5373,526.0,526.0,2025-06-17 06:42:10,2025-06-17 06:42:12,7473.0,7474.0,GTERI,GTERI,ok,0.0
5374,526.0,526.0,2025-06-17 06:42:12,2025-06-17 06:42:15,7474.0,7475.0,GTERI,GTERI,ok,0.0
5375,526.0,526.1,2025-06-17 06:42:15,2025-06-17 06:42:19,7475.0,7476.0,GTERI,GTERI,ok,0.10000000000002274
5376,526.1,526.1,2025-06-17 06:42:19,2025-06-17 06:42:25,7476.0,7477.0,GTERI,GTERI,ok,0.0
5377,526.1,526.2,2025-06-17 06:42:25,2025-06-17 06:42:33,7477.0,7478.0,GTERI,GTERI,ok,0.10000000000002274
5379,526.2,526.3,2025-06-17 06:42:33,2025-06-17 06:43:30,7478.0,7480.0,GTERI,GTERI,ok,0.09999999999990905
5380,526.3,526.8,2025-06-17 06:43:30,2025-06-17 06:44:18,7480.0,7481.0,GTERI,GTERI,ok,0.5
5381,526.8,526.8,2025-06-17 06:44:18,2025-06-17 06:44:20,7481.0,7482.0,GTERI,GTERI,ok,0.0
5382,526.8,526.8,2025-06-17 06:44:20,2025-06-17 06:44:30,7482.0,7483.0,GTERI,GTERI,ok,0.0
5383,526.8,526.8,2025-06-17 06:44:30,2025-06-17 06:44:32,7483.0,7484.0,GTERI,GTERI,ok,0.0
5385,526.8,527.2,2025-06-17 06:44:32,2025-06-17 06:45:11,7484.0,7486.0,GTERI,GTERI,ok,0.40000000000009095
5386,527.2,527.2,2025-06-17 06:45:11,2025-06-17 06:45:13,7486.0,7487.0,GTERI,GTERI,ok,0.0
5387,527.2,527.3,2025-06-17 06:45:13,2025-06-17 06:45:15,7487.0,7488.0,GTERI,GTERI,ok,0.09999999999990905
5389,527.3,529.0,2025-06-17 06:45:15,2025-06-17 06:47:12,7488.0,7490.0,GTERI,GTERI,ok,1.7000000000000455
5390,529.0,529.1,2025-06-17 06:47:12,2025-06-17 06:47:21,7490.0,7491.0,GTERI,GTERI,ok,0.10000000000002274
5391,529.1,529.1,2025-06-17 06:47:21,2025-06-17 06:47:24,7491.0,7492.0,GTERI,GTERI,ok,0.0
5392,529.1,529.1,2025-06-17 06:47:24,2025-06-17 06:47:27,7492.0,7493.0,GTERI,GTERI,ok,0.0
5393,529.1,529.1,2025-06-17 06:47:27,2025-06-17 06:47:33,7493.0,7494.0,GTERI,GTERI,ok,0.0
5394,529.1,529.1,2025-06-17 06:47:33,2025-06-17 06:47:39,7494.0,7495.0,GTERI,GTERI,ok,0.0
5395,529.1,529.2,2025-06-17 06:47:39,2025-06-17 06:48:15,7495.0,7496.0,GTERI,GTERI,ok,0.10000000000002274
5397,529.2,529.2,2025-06-17 06:48:15,2025-06-17 06:48:58,7496.0,7498.0,GTERI,GTSTT,ok,0.0
5398,529.2,529.2,2025-06-17 06:48:58,2025-06-17 06:49:00,7498.0,7499.0,GTSTT,GTSTT,ok,0.0
5399,529.2,529.2,2025-06-17 06:49:00,2025-06-17 06:50:23,7499.0,7500.0,GTSTT,GTERI,ok,0.0
5400,529.2,529.2,2025-06-17 06:50:23,2025-06-17 06:50:25,7500.0,7501.0,GTERI,GTERI,ok,0.0
5401,529.2,529.2,2025-06-17 06:50:25,2025-06-17 06:50:27,7501.0,7502.0,GTERI,GTERI,ok,0.0
5402,529.2,529.2,2025-06-17 06:50:27,2025-06-17 06:50:31,7502.0,7503.0,GTERI,GTERI,ok,0.0
5403,529.2,529.3,2025-06-17 06:50:31,2025-06-17 06:50:41,7503.0,7504.0,GTERI,GTERI,ok,0.09999999999990905
5404,529.3,529.3,2025-06-17 06:50:41,2025-06-17 06:50:43,7504.0,7505.0,GTERI,GTERI,ok,0.0
5405,529.3,529.4,2025-06-17 06:50:43,2025-06-17 06:50:53,7505.0,7506.0,GTERI,GTERI,ok,0.10000000000002274
5407,529.4,529.4,2025-06-17 06:50:53,2025-06-17 06:50:56,7506.0,7508.0,GTERI,GTERI,ok,0.0
5408,529.4,529.7,2025-06-17 06:50:56,2025-06-17 06:51:15,7508.0,7509.0,GTERI,GTERI,ok,0.3000000000000682
5410,529.7,533.2,2025-06-17 06:51:15,2025-06-17 06:54:04,7509.0,7511.0,GTERI,GTERI,ok,3.5
5411,533.2,533.5,2025-06-17 06:54:04,2025-06-17 06:54:15,7511.0,7512.0,GTERI,GTERI,ok,0.2999999999999545
5413,533.5,534.6,2025-06-17 06:54:15,2025-06-17 06:55:13,7512.0,7514.0,GTERI,GTERI,ok,1.1000000000000227
5414,534.6,534.8,2025-06-17 06:55:13,2025-06-17 06:55:26,7514.0,7515.0,GTERI,GTERI,ok,0.1999999999999318
5415,534.8,534.9,2025-06-17 06:55:26,2025-06-17 06:55:30,7515.0,7516.0,GTERI,GTERI,ok,0.10000000000002274
5417,534.9,536.6,2025-06-17 06:55:30,2025-06-17 06:57:15,7516.0,7518.0,GTERI,GTERI,ok,1.7000000000000455
5418,536.6,536.9,2025-06-17 06:57:15,2025-06-17 06:57:32,7518.0,7519.0,GTERI,GTERI,ok,0.2999999999999545
5419,536.9,537.3,2025-06-17 06:57:32,2025-06-17 06:58:21,7519.0,7520.0,GTERI,GTERI,ok,0.39999999999997726
5420,537.3,537.3,2025-06-17 06:58:21,2025-06-17 06:58:26,7520.0,7521.0,GTERI,GTERI,ok,0.0
5421,537.3,537.4,2025-06-17 06:58:26,2025-06-17 06:58:28,7521.0,7522.0,GTERI,GTERI,ok,0.10000000000002274
5422,537.4,537.4,2025-06-17 06:58:28,2025-06-17 06:58:30,7522.0,7523.0,GTERI,GTERI,ok,0.0
5424,537.4,537.8,2025-06-17 06:58:30,2025-06-17 06:59:13,7523.0,7525.0,GTERI,GTERI,ok,0.39999999999997726
5425,537.8,537.9,2025-06-17 06:59:13,2025-06-17 06:59:22,7525.0,7526.0,GTERI,GTERI,ok,0.10000000000002274
5426,537.9,538.7,2025-06-17 06:59:22,2025-06-17 07:00:13,7526.0,7527.0,GTERI,GTERI,ok,0.8000000000000682
5427,538.7,538.7,2025-06-17 07:00:13,2025-06-17 07:00:15,7527.0,7528.0,GTERI,GTERI,ok,0.0
5429,538.7,538.7,2025-06-17 07:00:15,2025-06-17 07:01:20,7528.0,7530.0,GTERI,GTERI,ok,0.0
5430,538.7,538.7,2025-06-17 07:01:20,2025-06-17 07:01:25,7530.0,7531.0,GTERI,GTIGF,ok,0.0
5431,538.7,538.7,2025-06-17 07:01:25,2025-06-17 07:01:25,7531.0,7532.0,GTIGF,GTSTT,ok,0.0
5432,538.7,538.7,2025-06-17 07:01:25,2025-06-17 07:01:26,7532.0,7533.0,GTSTT,GTERI,ok,0.0
5433,538.7,538.7,2025-06-17 07:01:26,2025-06-17 07:01:26,7533.0,7534.0,GTERI,GTIGL,ok,0.0
5434,538.7,538.7,2025-06-17 07:01:26,2025-06-17 07:02:08,7534.0,7535.0,GTIGL,GTSTT,ok,0.0
5465,538.7,538.7,2025-06-17 07:02:08,2025-06-17 08:01:21,7535.0,7566.0,GTSTT,GTERI,ok,0.0
5496,538.7,538.7,2025-06-17 08:01:21,2025-06-17 09:01:21,7566.0,7597.0,GTERI,GTERI,ok,0.0
5527,538.7,538.7,2025-06-17 09:01:21,2025-06-17 10:01:21,7597.0,7628.0,GTERI,GTERI,ok,0.0
5558,538.7,538.7,2025-06-17 10:01:21,2025-06-17 11:01:21,7628.0,7659.0,GTERI,GTERI,ok,0.0
5589,538.7,538.7,2025-06-17 11:01:21,2025-06-17 12:01:21,7659.0,7690.0,GTERI,GTERI,ok,0.0
5621,538.7,538.7,2025-06-17 12:01:21,2025-06-17 13:01:21,7690.0,7721.0,GTERI,GTERI,ok,0.0
5637,538.7,538.7,2025-06-17 13:01:21,2025-06-17 13:32:08,7721.0,7737.0,GTERI,GTIGN,ok,0.0
5638,538.7,538.7,2025-06-17 13:32:08,2025-06-17 13:32:08,7737.0,7738.0,GTIGN,GTSTT,ok,0.0
5639,538.7,538.8,2025-06-17 13:32:08,2025-06-17 13:33:07,7738.0,7739.0,GTSTT,GTERI,ok,0.09999999999990905
5640,538.8,538.8,2025-06-17 13:33:07,2025-06-17 13:33:07,7739.0,7740.0,GTERI,GTIGL,ok,0.0
5641,538.8,538.8,2025-06-17 13:33:07,2025-06-17 13:33:10,7740.0,7741.0,GTIGL,GTERI,ok,0.0
5642,538.8,538.8,2025-06-17 13:33:10,2025-06-17 13:33:12,7741.0,7742.0,GTERI,GTERI,ok,0.0
5644,538.8,538.9,2025-06-17 13:33:12,2025-06-17 13:33:29,7742.0,7744.0,GTERI,GTERI,ok,0.10000000000002274
5645,538.9,538.9,2025-06-17 13:33:29,2025-06-17 13:33:30,7744.0,7745.0,GTERI,GTERI,ok,0.0
5646,538.9,538.9,2025-06-17 13:33:30,2025-06-17 13:33:32,7745.0,7746.0,GTERI,GTERI,ok,0.0
5647,538.9,538.9,2025-06-17 13:33:32,2025-06-17 13:33:33,7746.0,7747.0,GTERI,GTERI,ok,0.0
5648,538.9,539.8,2025-06-17 13:33:33,2025-06-17 13:34:27,7747.0,7748.0,GTERI,GTERI,ok,0.8999999999999773
5649,539.8,539.9,2025-06-17 13:34:27,2025-06-17 13:34:35,7748.0,7749.0,GTERI,GTERI,ok,0.10000000000002274
5650,539.9,540.4,2025-06-17 13:34:35,2025-06-17 13:35:09,7749.0,7750.0,GTERI,GTERI,ok,0.5
5651,540.4,540.4,2025-06-17 13:35:09,2025-06-17 13:35:12,7750.0,7751.0,GTERI,GTERI,ok,0.0
5653,540.4,540.5,2025-06-17 13:35:12,2025-06-17 13:35:17,7751.0,7753.0,GTERI,GTERI,ok,0.10000000000002274
5654,540.5,541.0,2025-06-17 13:35:17,2025-06-17 13:35:45,7753.0,7754.0,GTERI,GTERI,ok,0.5
5656,541.0,543.2,2025-06-17 13:35:45,2025-06-17 13:37:51,7754.0,7756.0,GTERI,GTERI,ok,2.2000000000000455
5657,543.2,543.2,2025-06-17 13:37:51,2025-06-17 13:37:54,7756.0,7757.0,GTERI,GTERI,ok,0.0
5658,543.2,543.3,2025-06-17 13:37:54,2025-06-17 13:37:57,7757.0,7758.0,GTERI,GTERI,ok,0.09999999999990905
